TimeStamp,Test,Temperature,Electricity,Gas,Water,Heating,Cooling,Lighting,Domestic Water,Plugs,,,,,,,,coef,1000
2/17/16 9:59 AM,1139,1,14662.95,19515.73,1450.10,26388.56,17338.01,3858.09,1285.81,7250.82,,,,,,,,,
2/17/16 10:59 AM,1140,2,14688.54,19550.54,1452.72,26435.01,17367.47,3865.28,1288.18,7263.73,,,,,,,,,
2/17/16 11:59 AM,1141,4,14714.86,19586.93,1455.40,26481.27,17398.13,3872.47,1290.51,7276.92,,,,,,,,,
2/17/16 12:59 PM,1142,6,14741.58,19621.82,1458.07,26528.29,17430.05,3879.79,1292.90,7289.77,,,,,,,,,
2/17/16 1:59 PM,1143,8,14767.43,19655.13,1460.75,26575.22,17461.09,3886.70,1295.29,7303.51,,,,,,,,,
2/17/16 2:59 PM,1144,10,14795.31,19688.22,1463.32,26621.93,17492.01,3893.99,1297.59,7316.57,,,,,,,,,
2/17/16 3:59 PM,1145,11.5,14823.15,19724.58,1465.97,26668.37,17521.55,3900.96,1299.84,7329.44,,,,,,,,,
2/17/16 4:59 PM,1146,11,14851.29,19758.34,1468.56,26713.57,17554.63,3908.03,1302.25,7342.82,,,,,,,,,
2/17/16 5:59 PM,1147,10,14879.14,19794.49,1471.18,26761.44,17584.97,3915.11,1304.55,7355.93,,,,,,,,,
2/17/16 6:59 PM,1148,9.5,14903.93,19831.46,1473.93,26809.11,17614.99,3921.92,1306.96,7369.62,,,,,,,,,
2/17/16 7:59 PM,1149,9,14928.98,19866.49,1476.46,26860.57,17645.84,3928.83,1309.28,7382.92,,,,,,,,,
2/17/16 8:59 PM,1150,8,14934.15,19874.00,1476.98,26869.98,17652.24,3930.28,1309.77,7385.65,,,,,,,,,
2/17/16 9:59 PM,1151,7,14939.75,19880.72,1477.49,26880.07,17658.21,3931.65,1310.22,7388.21,,,,,,,,,
2/17/16 10:59 PM,1152,6,14944.82,19888.11,1478.02,26889.12,17664.40,3933.01,1310.70,7390.92,,,,,,,,,
2/17/16 11:59 PM,1153,5.5,14950.46,19895.52,1478.55,26899.41,17670.75,3934.38,1311.17,7393.53,,,,,,,,,
2/18/16 12:59 AM,1154,5,14955.46,19902.98,1479.09,26908.36,17677.03,3935.77,1311.63,7396.14,,,,,,,,,
2/18/16 1:59 AM,1155,4.5,14960.43,19910.54,1479.63,26918.26,17683.21,3937.16,1312.10,7398.82,,,,,,,,,
2/18/16 2:59 AM,1156,4,14965.50,19918.12,1480.16,26928.53,17689.55,3938.62,1312.59,7401.56,,,,,,,,,
2/18/16 3:59 AM,1157,3.5,14970.88,19925.43,1480.69,26937.65,17695.92,3940.04,1313.07,7404.20,,,,,,,,,
2/18/16 4:59 AM,1158,3,14976.39,19932.35,1481.24,26947.29,17702.54,3941.45,1313.52,7406.82,,,,,,,,,
2/18/16 5:59 AM,1159,2.5,14981.42,19939.46,1481.78,26957.40,17709.18,3942.88,1314.00,7409.37,,,,,,,,,
2/18/16 6:59 AM,1160,2,14986.46,19946.58,1482.33,26966.69,17715.63,3944.34,1314.49,7411.97,,,,,,,,,
2/18/16 7:59 AM,1161,1,15011.42,19980.97,1485.06,27016.02,17748.20,3951.57,1316.75,7425.41,,,,,,,,,
2/18/16 8:59 AM,1162,0,15036.80,20017.44,1487.64,27063.20,17779.06,3958.38,1319.15,7438.97,,,,,,,,,
2/18/16 9:59 AM,1163,1,15063.55,20055.07,1490.26,27109.44,17812.61,3965.38,1321.41,7452.55,,,,,,,,,
2/18/16 10:59 AM,1164,2,15091.16,20088.52,1492.87,27158.09,17844.19,3972.18,1323.67,7465.77,,,,,,,,,
2/18/16 11:59 AM,1165,4,15117.92,20124.77,1495.47,27208.50,17875.53,3979.38,1326.01,7479.31,,,,,,,,,
2/18/16 12:59 PM,1166,6,15144.67,20160.28,1498.19,27256.25,17905.29,3986.20,1328.43,7492.51,,,,,,,,,
2/18/16 1:59 PM,1167,8,15169.53,20197.19,1500.77,27301.38,17937.58,3993.02,1330.71,7505.44,,,,,,,,,
2/18/16 2:59 PM,1168,10,15196.96,20232.84,1503.34,27346.45,17967.47,4000.02,1333.00,7518.98,,,,,,,,,
2/18/16 3:59 PM,1169,11.5,15221.80,20269.39,1506.00,27396.17,17996.92,4007.12,1335.40,7532.69,,,,,,,,,
2/18/16 4:59 PM,1170,11,15248.38,20303.63,1508.59,27447.60,18028.75,4014.37,1337.73,7545.63,,,,,,,,,
2/18/16 5:59 PM,1171,10,15276.35,20338.15,1511.30,27494.23,18062.30,4021.26,1340.16,7559.35,,,,,,,,,
2/18/16 6:59 PM,1172,9.5,15303.79,20373.44,1513.94,27543.42,18095.89,4028.22,1342.55,7572.17,,,,,,,,,
2/18/16 7:59 PM,1173,9,15330.43,20408.51,1516.65,27594.61,18127.35,4035.16,1344.86,7584.84,,,,,,,,,
2/18/16 8:59 PM,1174,8,15335.45,20416.14,1517.19,27604.14,18133.65,4036.61,1345.32,7587.38,,,,,,,,,
2/18/16 9:59 PM,1175,7,15340.66,20423.12,1517.73,27613.42,18139.55,4037.97,1345.79,7589.95,,,,,,,,,
2/18/16 10:59 PM,1176,6,15346.06,20430.33,1518.27,27623.38,18145.73,4039.35,1346.25,7592.69,,,,,,,,,
2/18/16 11:59 PM,1177,5.5,15351.43,20437.29,1518.79,27632.68,18151.77,4040.78,1346.73,7595.35,,,,,,,,,
2/19/16 12:59 AM,1178,5,15357.14,20444.01,1519.33,27642.65,18158.18,4042.20,1347.18,7598.03,,,,,,,,,
2/19/16 1:59 AM,1179,4.5,15362.15,20451.42,1519.84,27651.64,18164.47,4043.62,1347.67,7600.65,,,,,,,,,
2/19/16 2:59 AM,1180,4,15367.52,20458.12,1520.39,27661.86,18171.03,4044.99,1348.14,7603.25,,,,,,,,,
2/19/16 3:59 AM,1181,3.5,15373.02,20464.82,1520.90,27670.95,18177.53,4046.40,1348.63,7605.86,,,,,,,,,
2/19/16 4:59 AM,1182,3,15378.10,20472.40,1521.45,27680.16,18183.83,4047.81,1349.11,7608.44,,,,,,,,,
2/19/16 5:59 AM,1183,2.5,15383.16,20479.82,1521.99,27690.32,18189.73,4049.19,1349.57,7611.12,,,,,,,,,
2/19/16 6:59 AM,1184,2,15388.61,20486.92,1522.51,27699.76,18195.76,4050.61,1350.03,7613.82,,,,,,,,,
2/19/16 7:59 AM,1185,1,15417.12,20524.16,1525.17,27750.49,18227.31,4057.92,1352.30,7627.04,,,,,,,,,
2/19/16 8:59 AM,1186,0,15442.58,20557.08,1527.83,27799.10,18257.73,4065.06,1354.72,7640.30,,,,,,,,,
2/19/16 9:59 AM,1187,1,15470.94,20592.97,1530.50,27850.36,18289.08,4072.07,1357.01,7653.57,,,,,,,,,
2/19/16 10:59 AM,1188,2,15495.76,20626.59,1533.05,27899.50,18322.77,4079.04,1359.44,7666.94,,,,,,,,,
2/19/16 11:59 AM,1189,4,15523.11,20661.93,1535.72,27945.00,18355.99,4085.83,1361.83,7680.29,,,,,,,,,
2/19/16 12:59 PM,1190,6,15549.00,20699.50,1538.26,27995.20,18389.26,4092.92,1364.13,7693.61,,,,,,,,,
2/19/16 1:59 PM,1191,8,15575.79,20737.52,1540.95,28043.70,18421.51,4100.06,1366.38,7706.87,,,,,,,,,
2/19/16 2:59 PM,1192,10,15603.90,20775.44,1543.66,28089.40,18451.39,4107.37,1368.79,7719.80,,,,,,,,,
2/19/16 3:59 PM,1193,11.5,15629.73,20811.43,1546.25,28138.75,18481.15,4114.44,1371.21,7733.28,,,,,,,,,
2/19/16 4:59 PM,1194,11,15658.21,20848.34,1548.83,28183.99,18511.58,4121.32,1373.60,7746.56,,,,,,,,,
2/19/16 5:59 PM,1195,10,15684.21,20884.43,1551.51,28232.99,18540.91,4128.43,1376.00,7759.43,,,,,,,,,
2/19/16 6:59 PM,1196,9.5,15712.26,20921.64,1554.08,28280.67,18574.12,4135.70,1378.26,7772.78,,,,,,,,,
2/19/16 7:59 PM,1197,9,15739.56,20955.38,1556.80,28331.97,18603.85,4142.65,1380.62,7786.27,,,,,,,,,
2/19/16 8:59 PM,1198,8,15745.10,20962.46,1557.33,28341.87,18610.24,4144.10,1381.10,7788.95,,,,,,,,,
2/19/16 9:59 PM,1199,7,15750.49,20969.05,1557.84,28352.11,18616.32,4145.54,1381.57,7791.49,,,,,,,,,
2/19/16 10:59 PM,1200,6,15755.46,20976.59,1558.37,28362.23,18622.41,4146.89,1382.05,7794.05,,,,,,,,,
2/19/16 11:59 PM,1201,5.5,15760.64,20983.69,1558.90,28372.05,18629.12,4148.25,1382.53,7796.64,,,,,,,,,
2/20/16 12:59 AM,1202,5,15761.67,20985.14,1559.01,28374.02,18630.29,4148.53,1382.63,7797.18,,,,,,,,,
2/20/16 1:59 AM,1203,4.5,15762.81,20986.49,1559.12,28375.86,18631.50,4148.82,1382.72,7797.70,,,,,,,,,
2/20/16 2:59 AM,1204,4,15763.86,20987.95,1559.22,28377.78,18632.77,4149.10,1382.81,7798.22,,,,,,,,,
2/20/16 3:59 AM,1205,3.5,15764.92,20989.39,1559.33,28379.69,18633.95,4149.40,1382.91,7798.76,,,,,,,,,
2/20/16 4:59 AM,1206,3,15765.92,20990.90,1559.43,28381.51,18635.22,4149.68,1383.00,7799.29,,,,,,,,,
2/20/16 5:59 AM,1207,2.5,15766.98,20992.42,1559.54,28383.43,18636.51,4149.95,1383.10,7799.81,,,,,,,,,
2/20/16 6:59 AM,1208,2,15768.01,20993.89,1559.64,28385.21,18637.79,4150.23,1383.19,7800.35,,,,,,,,,
2/20/16 7:59 AM,1209,1,15773.28,21000.62,1560.19,28395.44,18644.22,4151.65,1383.66,7803.01,,,,,,,,,
2/20/16 8:59 AM,1210,0,15778.90,21007.45,1560.74,28405.63,18650.48,4153.04,1384.12,7805.68,,,,,,,,,
2/20/16 9:59 AM,1211,1,15783.89,21014.59,1561.26,28415.47,18657.01,4154.44,1384.61,7808.40,,,,,,,,,
2/20/16 10:59 AM,1212,2,15789.47,21021.22,1561.78,28425.34,18663.55,4155.82,1385.07,7811.02,,,,,,,,,
2/20/16 11:59 AM,1213,4,15794.47,21027.84,1562.29,28434.31,18669.93,4157.20,1385.52,7813.73,,,,,,,,,
2/20/16 12:59 PM,1214,6,15799.63,21035.06,1562.82,28443.70,18676.47,4158.61,1385.97,7816.47,,,,,,,,,
2/20/16 1:59 PM,1215,8,15804.77,21042.45,1563.37,28453.61,18682.89,4159.97,1386.45,7819.01,,,,,,,,,
2/20/16 2:59 PM,1216,10,15809.73,21049.58,1563.91,28463.13,18689.39,4161.40,1386.93,7821.54,,,,,,,,,
2/20/16 3:59 PM,1217,11.5,15814.89,21056.41,1564.44,28473.41,18695.73,4162.81,1387.40,7824.22,,,,,,,,,
2/20/16 4:59 PM,1218,11,15820.58,21063.19,1564.97,28482.40,18702.45,4164.21,1387.86,7826.83,,,,,,,,,
2/20/16 5:59 PM,1219,10,15825.69,21070.81,1565.50,28491.76,18709.16,4165.59,1388.33,7829.48,,,,,,,,,
2/20/16 6:59 PM,1220,9.5,15830.65,21077.79,1566.01,28501.22,18715.87,4167.00,1388.80,7832.13,,,,,,,,,
2/20/16 7:59 PM,1221,9,15836.12,21085.08,1566.56,28510.31,18722.12,4168.37,1389.25,7834.67,,,,,,,,,
2/20/16 8:59 PM,1222,8,15837.22,21086.46,1566.67,28512.23,18723.46,4168.64,1389.34,7835.21,,,,,,,,,
2/20/16 9:59 PM,1223,7,15838.28,21087.87,1566.78,28514.10,18724.66,4168.92,1389.43,7835.72,,,,,,,,,
2/20/16 10:59 PM,1224,6,15839.38,21089.29,1566.88,28515.99,18725.85,4169.20,1389.53,7836.26,,,,,,,,,
2/20/16 11:59 PM,1225,5.5,15840.42,21090.66,1566.99,28517.81,18727.03,4169.48,1389.62,7836.81,,,,,,,,,
2/21/16 12:59 AM,1226,5,15841.52,21092.06,1567.09,28519.65,18728.24,4169.75,1389.71,7837.33,,,,,,,,,
2/21/16 1:59 AM,1227,4.5,15842.63,21093.40,1567.20,28521.59,18729.51,4170.04,1389.80,7837.87,,,,,,,,,
2/21/16 2:59 AM,1228,4,15843.70,21094.83,1567.30,28523.47,18730.71,4170.32,1389.90,7838.41,,,,,,,,,
2/21/16 3:59 AM,1229,3.5,15844.83,21096.26,1567.40,28525.32,18731.97,4170.60,1389.99,7838.93,,,,,,,,,
2/21/16 4:59 AM,1230,3,15845.91,21097.75,1567.51,28527.22,18733.31,4170.88,1390.08,7839.44,,,,,,,,,
2/21/16 5:59 AM,1231,2.5,15846.99,21099.11,1567.61,28529.06,18734.54,4171.16,1390.18,7839.96,,,,,,,,,
2/21/16 6:59 AM,1232,2,15848.08,21100.58,1567.72,28531.12,18735.73,4171.44,1390.27,7840.47,,,,,,,,,
2/21/16 7:59 AM,1233,1,15853.13,21107.51,1568.24,28540.86,18742.40,4172.83,1390.75,7843.14,,,,,,,,,
2/21/16 8:59 AM,1234,0,15858.73,21114.91,1568.76,28550.96,18748.55,4174.26,1391.21,7845.82,,,,,,,,,
2/21/16 9:59 AM,1235,1,15863.82,21122.25,1569.30,28560.71,18755.28,4175.65,1391.67,7848.36,,,,,,,,,
2/21/16 10:59 AM,1236,2,15869.46,21128.90,1569.82,28570.98,18761.14,4177.09,1392.13,7850.89,,,,,,,,,
2/21/16 11:59 AM,1237,4,15874.84,21136.39,1570.35,28580.14,18767.10,4178.46,1392.59,7853.44,,,,,,,,,
2/21/16 12:59 PM,1238,6,15879.94,21143.45,1570.90,28589.73,18773.34,4179.87,1393.08,7856.09,,,,,,,,,
2/21/16 1:59 PM,1239,8,15885.61,21150.25,1571.45,28599.93,18779.25,4181.30,1393.56,7858.82,,,,,,,,,
2/21/16 2:59 PM,1240,10,15890.77,21156.96,1571.98,28609.19,18785.21,4182.73,1394.04,7861.56,,,,,,,,,
2/21/16 3:59 PM,1241,11.5,15895.83,21164.58,1572.52,28619.50,18791.81,4184.14,1394.51,7864.25,,,,,,,,,
2/21/16 4:59 PM,1242,11,15901.49,21171.72,1573.07,28628.84,18797.77,4185.56,1394.99,7866.91,,,,,,,,,
2/21/16 5:59 PM,1243,10,15906.64,21178.71,1573.58,28639.00,18803.69,4186.92,1395.45,7869.56,,,,,,,,,
2/21/16 6:59 PM,1244,9.5,15912.32,21185.86,1574.09,28649.09,18809.55,4188.38,1395.93,7872.13,,,,,,,,,
2/21/16 7:59 PM,1245,9,15917.84,21193.38,1574.64,28658.95,18815.44,4189.80,1396.39,7874.74,,,,,,,,,
2/21/16 8:59 PM,1246,8,15918.85,21194.88,1574.74,28660.95,18816.74,4190.07,1396.49,7875.27,,,,,,,,,
2/21/16 9:59 PM,1247,7,15919.86,21196.40,1574.84,28662.93,18818.00,4190.37,1396.58,7875.79,,,,,,,,,
2/21/16 10:59 PM,1248,6,15920.93,21197.76,1574.95,28664.81,18819.34,4190.64,1396.67,7876.33,,,,,,,,,
2/21/16 11:59 PM,1249,5.5,15922.06,21199.14,1575.05,28666.80,18820.64,4190.92,1396.77,7876.84,,,,,,,,,
2/22/16 12:59 AM,1250,5,15927.46,21205.92,1575.59,28677.06,18826.69,4192.36,1397.24,7879.44,,,,,,,,,
2/22/16 1:59 AM,1251,4.5,15932.92,21213.02,1576.13,28686.51,18832.83,4193.80,1397.71,7882.13,,,,,,,,,
2/22/16 2:59 AM,1252,4,15938.44,21220.09,1576.64,28696.67,18838.75,4195.17,1398.20,7884.71,,,,,,,,,
2/22/16 3:59 AM,1253,3.5,15943.60,21226.99,1577.19,28705.71,18845.23,4196.59,1398.66,7887.31,,,,,,,,,
2/22/16 4:59 AM,1254,3,15948.95,21233.61,1577.71,28715.90,18851.34,4197.94,1399.12,7889.88,,,,,,,,,
2/22/16 5:59 AM,1255,2.5,15953.93,21241.15,1578.25,28725.60,18857.31,4199.35,1399.60,7892.45,,,,,,,,,
2/22/16 6:59 AM,1256,2,15959.56,21248.07,1578.76,28735.45,18863.74,4200.71,1400.06,7895.12,,,,,,,,,
2/22/16 7:59 AM,1257,1,15985.54,21285.66,1581.35,28783.20,18894.41,4207.86,1402.37,7908.33,,,,,,,,,
2/22/16 8:59 AM,1258,0,16012.18,21319.26,1583.88,28830.25,18926.24,4214.62,1404.74,7921.33,,,,,,,,,
2/22/16 9:59 AM,1259,1,16040.65,21353.02,1586.57,28875.31,18957.97,4221.63,1407.01,7934.81,,,,,,,,,
2/22/16 10:59 AM,1260,2,16067.97,21388.63,1589.26,28920.69,18991.82,4228.80,1409.40,7947.90,,,,,,,,,
2/22/16 11:59 AM,1261,4,16092.88,21424.70,1591.86,28969.20,19022.21,4235.61,1411.67,7960.61,,,,,,,,,
2/22/16 12:59 PM,1262,6,16120.86,21458.95,1594.44,29014.58,19053.71,4242.65,1414.03,7973.78,,,,,,,,,
2/22/16 1:59 PM,1263,8,16147.66,21492.05,1597.16,29061.72,19084.05,4249.74,1416.45,7986.48,,,,,,,,,
2/22/16 2:59 PM,1264,10,16176.30,21529.31,1599.78,29109.09,19117.06,4256.76,1418.76,7999.45,,,,,,,,,
2/22/16 3:59 PM,1265,11.5,16201.87,21564.21,1602.43,29156.56,19149.38,4263.86,1421.19,8013.16,,,,,,,,,
2/22/16 4:59 PM,1266,11,16229.55,21598.42,1605.07,29207.12,19180.13,4270.79,1423.48,8026.83,,,,,,,,,
2/22/16 5:59 PM,1267,10,16254.40,21633.15,1607.68,29253.56,19212.92,4277.58,1425.88,8040.20,,,,,,,,,
2/22/16 6:59 PM,1268,9.5,16283.01,21667.28,1610.36,29304.13,19243.28,4284.61,1428.14,8053.67,,,,,,,,,
2/22/16 7:59 PM,1269,9,16311.01,21702.75,1613.01,29354.51,19276.93,4291.60,1430.41,8066.40,,,,,,,,,
2/22/16 8:59 PM,1270,8,16316.17,21710.32,1613.55,29363.52,19282.94,4292.97,1430.87,8068.95,,,,,,,,,
2/22/16 9:59 PM,1271,7,16321.15,21717.35,1614.09,29373.31,19289.71,4294.32,1431.33,8071.58,,,,,,,,,
2/22/16 10:59 PM,1272,6,16326.46,21724.59,1614.62,29382.39,19296.40,4295.75,1431.81,8074.19,,,,,,,,,
2/22/16 11:59 PM,1273,5.5,16331.79,21732.00,1615.16,29392.58,19302.61,4297.21,1432.29,8076.81,,,,,,,,,
2/23/16 12:59 AM,1274,5,16337.30,21738.61,1615.71,29402.32,19308.91,4298.60,1432.75,8079.38,,,,,,,,,
2/23/16 1:59 AM,1275,4.5,16342.58,21745.84,1616.25,29412.30,19315.46,4299.97,1433.22,8082.08,,,,,,,,,
2/23/16 2:59 AM,1276,4,16348.32,21752.84,1616.77,29421.27,19321.98,4301.37,1433.68,8084.66,,,,,,,,,
2/23/16 3:59 AM,1277,3.5,16353.30,21760.23,1617.29,29430.54,19328.00,4302.76,1434.14,8087.35,,,,,,,,,
2/23/16 4:59 AM,1278,3,16359.03,21767.08,1617.80,29440.44,19334.19,4304.13,1434.62,8089.92,,,,,,,,,
2/23/16 5:59 AM,1279,2.5,16364.22,21774.08,1618.31,29450.38,19340.85,4305.49,1435.10,8092.55,,,,,,,,,
2/23/16 6:59 AM,1280,2,16369.31,21781.31,1618.82,29459.35,19347.18,4306.95,1435.57,8095.17,,,,,,,,,
2/23/16 7:59 AM,1281,1,16397.99,21816.52,1621.57,29504.41,19379.38,4313.88,1437.97,8108.89,,,,,,,,,
2/23/16 8:59 AM,1282,0,16424.02,21851.44,1624.25,29554.79,19411.49,4321.16,1440.22,8122.36,,,,,,,,,
2/23/16 9:59 AM,1283,1,16449.21,21889.23,1626.92,29603.21,19440.74,4328.04,1442.66,8135.49,,,,,,,,,
2/23/16 10:59 AM,1284,2,16477.10,21926.33,1629.49,29654.49,19474.58,4335.36,1444.91,8148.40,,,,,,,,,
2/23/16 11:59 AM,1285,4,16504.89,21961.07,1632.20,29705.84,19505.81,4342.13,1447.32,8161.20,,,,,,,,,
2/23/16 12:59 PM,1286,6,16530.53,21997.23,1634.81,29755.37,19536.83,4348.94,1449.68,8174.88,,,,,,,,,
2/23/16 1:59 PM,1287,8,16557.43,22033.18,1637.46,29804.27,19570.65,4355.86,1452.00,8188.11,,,,,,,,,
2/23/16 2:59 PM,1288,10,16585.53,22066.20,1640.03,29852.12,19600.67,4363.13,1454.27,8201.14,,,,,,,,,
2/23/16 3:59 PM,1289,11.5,16612.04,22103.69,1642.59,29898.74,19631.59,4369.92,1456.57,8213.93,,,,,,,,,
2/23/16 4:59 PM,1290,11,16637.38,22136.98,1645.18,29945.45,19662.06,4376.95,1458.91,8226.79,,,,,,,,,
2/23/16 5:59 PM,1291,10,16663.67,22170.89,1647.73,29996.11,19691.72,4384.11,1461.34,8239.71,,,,,,,,,
2/23/16 6:59 PM,1292,9.5,16689.69,22205.52,1650.26,30041.67,19724.86,4391.08,1463.60,8253.28,,,,,,,,,
2/23/16 7:59 PM,1293,9,16714.98,22243.42,1652.93,30089.41,19755.82,4397.87,1465.91,8266.74,,,,,,,,,
2/23/16 8:59 PM,1294,8,16720.66,22250.15,1653.47,30099.63,19762.35,4399.31,1466.39,8269.47,,,,,,,,,
2/23/16 9:59 PM,1295,7,16725.81,22256.92,1653.98,30109.77,19768.51,4400.77,1466.88,8272.00,,,,,,,,,
2/23/16 10:59 PM,1296,6,16730.80,22264.15,1654.51,30119.75,19774.83,4402.12,1467.36,8274.58,,,,,,,,,
2/23/16 11:59 PM,1297,5.5,16736.06,22271.63,1655.02,30128.83,19781.19,4403.53,1467.83,8277.23,,,,,,,,,
2/24/16 12:59 AM,1298,5,16741.75,22278.39,1655.54,30138.51,19787.83,4404.97,1468.30,8279.91,,,,,,,,,
2/24/16 1:59 AM,1299,4.5,16746.97,22284.99,1656.07,30148.38,19794.35,4406.40,1468.78,8282.50,,,,,,,,,
2/24/16 2:59 AM,1300,4,16752.63,22292.04,1656.58,30157.70,19800.39,4407.84,1469.24,8285.05,,,,,,,,,
2/24/16 3:59 AM,1301,3.5,16757.58,22298.78,1657.09,30166.86,19806.49,4409.26,1469.71,8287.77,,,,,,,,,
2/24/16 4:59 AM,1302,3,16763.12,22305.53,1657.64,30176.67,19812.83,4410.64,1470.16,8290.33,,,,,,,,,
2/24/16 5:59 AM,1303,2.5,16768.63,22312.35,1658.18,30186.63,19819.03,4412.01,1470.64,8292.89,,,,,,,,,
2/24/16 6:59 AM,1304,2,16773.91,22319.32,1658.72,30196.61,19825.30,4413.44,1471.12,8295.50,,,,,,,,,
2/24/16 7:59 AM,1305,1,16799.92,22357.01,1661.46,30243.88,19857.01,4420.73,1473.39,8308.82,,,,,,,,,
2/24/16 8:59 AM,1306,0,16826.39,22390.96,1664.21,30291.38,19890.54,4427.90,1475.77,8322.31,,,,,,,,,
2/24/16 9:59 AM,1307,1,16852.93,22425.37,1666.94,30341.80,19923.94,4434.94,1478.18,8334.97,,,,,,,,,
2/24/16 10:59 AM,1308,2,16879.94,22458.63,1669.51,30389.59,19954.75,4442.19,1480.57,8347.70,,,,,,,,,
2/24/16 11:59 AM,1309,4,16904.73,22495.91,1672.06,30434.15,19987.42,4449.17,1482.88,8360.51,,,,,,,,,
2/24/16 12:59 PM,1310,6,16931.95,22533.97,1674.74,30482.70,20019.68,4456.12,1485.32,8373.49,,,,,,,,,
2/24/16 1:59 PM,1311,8,16959.31,22569.53,1677.47,30530.75,20051.97,4463.11,1487.63,8386.20,,,,,,,,,
2/24/16 2:59 PM,1312,10,16987.94,22605.60,1680.06,30576.65,20082.48,4469.89,1489.92,8399.79,,,,,,,,,
2/24/16 3:59 PM,1313,11.5,17013.44,22642.67,1682.64,30623.72,20114.28,4477.02,1492.25,8413.20,,,,,,,,,
2/24/16 4:59 PM,1314,11,17040.76,22676.34,1685.26,30672.36,20145.90,4484.01,1494.65,8425.87,,,,,,,,,
2/24/16 5:59 PM,1315,10,17067.83,22709.67,1687.82,30722.44,20177.23,4490.95,1497.05,8438.83,,,,,,,,,
2/24/16 6:59 PM,1316,9.5,17095.41,22745.37,1690.42,30769.75,20210.33,4498.14,1499.38,8452.12,,,,,,,,,
2/24/16 7:59 PM,1317,9,17123.79,22783.21,1693.05,30814.40,20241.09,4505.29,1501.82,8465.32,,,,,,,,,
2/24/16 8:59 PM,1318,8,17129.01,22789.99,1693.56,30824.46,20247.37,4506.69,1502.30,8467.99,,,,,,,,,
2/24/16 9:59 PM,1319,7,17134.41,22796.74,1694.08,30833.74,20253.59,4508.08,1502.77,8470.73,,,,,,,,,
2/24/16 10:59 PM,1320,6,17139.37,22803.61,1694.61,30842.81,20260.35,4509.53,1503.22,8473.43,,,,,,,,,
2/24/16 11:59 PM,1321,5.5,17144.73,22810.53,1695.12,30853.13,20266.28,4510.91,1503.69,8475.97,,,,,,,,,
2/25/16 12:59 AM,1322,5,17150.16,22817.46,1695.66,30862.72,20272.39,4512.28,1504.16,8478.65,,,,,,,,,
2/25/16 1:59 AM,1323,4.5,17155.42,22824.90,1696.17,30872.00,20279.07,4513.65,1504.61,8481.22,,,,,,,,,
2/25/16 2:59 AM,1324,4,17160.39,22831.78,1696.69,30882.21,20285.20,4515.00,1505.07,8483.87,,,,,,,,,
2/25/16 3:59 AM,1325,3.5,17165.94,22838.57,1697.20,30891.38,20291.84,4516.35,1505.54,8486.49,,,,,,,,,
2/25/16 4:59 AM,1326,3,17171.45,22845.33,1697.72,30900.84,20297.76,4517.80,1506.02,8489.19,,,,,,,,,
2/25/16 5:59 AM,1327,2.5,17177.16,22852.47,1698.23,30910.96,20304.10,4519.19,1506.48,8491.90,,,,,,,,,
2/25/16 6:59 AM,1328,2,17182.36,22859.14,1698.75,30921.22,20310.22,4520.54,1506.95,8494.63,,,,,,,,,
2/25/16 7:59 AM,1329,1,17207.70,22892.10,1701.35,30966.41,20341.02,4527.68,1509.21,8507.48,,,,,,,,,
2/25/16 8:59 AM,1330,0,17234.78,22928.93,1703.94,31011.43,20370.49,4534.55,1511.58,8520.49,,,,,,,,,
2/25/16 9:59 AM,1331,1,17260.15,22965.00,1706.65,31056.32,20402.45,4541.63,1513.88,8533.83,,,,,,,,,
2/25/16 10:59 AM,1332,2,17286.60,22998.33,1709.26,31101.05,20436.32,4548.90,1516.27,8547.48,,,,,,,,,
2/25/16 11:59 AM,1333,4,17313.94,23035.06,1711.84,31146.48,20467.35,4555.79,1518.58,8560.50,,,,,,,,,
2/25/16 12:59 PM,1334,6,17341.96,23072.76,1714.49,31191.20,20496.99,4563.06,1520.91,8573.62,,,,,,,,,
2/25/16 1:59 PM,1335,8,17368.34,23107.48,1717.11,31236.93,20530.20,4570.03,1523.29,8587.34,,,,,,,,,
2/25/16 2:59 PM,1336,10,17393.93,23142.55,1719.83,31283.69,20560.35,4577.24,1525.64,8600.98,,,,,,,,,
2/25/16 3:59 PM,1337,11.5,17422.25,23177.35,1722.56,31330.01,20590.41,4584.01,1528.08,8613.72,,,,,,,,,
2/25/16 4:59 PM,1338,11,17450.32,23213.40,1725.14,31378.88,20623.06,4591.15,1530.43,8626.94,,,,,,,,,
2/25/16 5:59 PM,1339,10,17475.72,23251.05,1727.71,31425.79,20656.42,4598.14,1532.73,8640.28,,,,,,,,,
2/25/16 6:59 PM,1340,9.5,17503.46,23284.18,1730.29,31476.03,20686.69,4605.09,1535.15,8653.80,,,,,,,,,
2/25/16 7:59 PM,1341,9,17529.59,23319.30,1732.92,31522.87,20718.47,4611.98,1537.49,8667.31,,,,,,,,,
2/25/16 8:59 PM,1342,8,17534.67,23326.53,1733.45,31532.37,20724.67,4613.33,1537.94,8670.03,,,,,,,,,
2/25/16 9:59 PM,1343,7,17539.88,23334.15,1733.95,31542.18,20730.60,4614.69,1538.43,8672.76,,,,,,,,,
2/25/16 10:59 PM,1344,6,17545.53,23341.52,1734.46,31551.11,20736.48,4616.13,1538.90,8675.33,,,,,,,,,
